time_s,encoder_pos_rad,output_torque_Nm
9.310192,0.296714990,5.160000
9.320808,0.296714990,5.120000
9.331390,0.296714990,5.080000
9.341955,0.296714990,5.040000
9.352519,0.296714990,5.000000
9.363105,0.296714990,4.960000
9.373775,0.296714990,4.920000
9.384506,0.296714990,4.880000
9.395046,0.292653087,4.840000
9.405682,0.292653087,4.800000
9.416469,0.292653087,4.760000
9.427120,0.292653087,4.720000
9.437891,0.292653087,4.680000
9.448512,0.292653087,4.640000
9.459105,0.292653087,4.600000
9.469784,0.292653087,4.560000
9.480412,0.292653087,4.520000
9.491108,0.292653087,4.480000
9.501731,0.290555473,4.440000
9.512405,0.290555473,4.400000
9.523083,0.290555473,4.360000
9.533772,0.290555473,4.320000
9.544554,0.290555473,4.280000
9.555211,0.290555473,4.240000
9.565879,0.290555473,4.200000
9.576697,0.290555473,4.160000
9.587336,0.290555473,4.120000
9.597944,0.285646997,4.080000
9.608689,0.285646997,4.040000
9.619369,0.285646997,4.000000
9.630033,0.285646997,3.960000
9.640755,0.285646997,3.920000
9.651453,0.285646997,3.880000
9.662162,0.285646997,3.840000
9.672836,0.285646997,3.800000
9.683496,0.285646997,3.760000
9.694108,0.280247167,3.720000
9.704756,0.280247167,3.680000
9.715371,0.280247167,3.640000
9.726101,0.280247167,3.600000
9.736765,0.280247167,3.560000
9.747384,0.280247167,3.520000
9.758035,0.280247167,3.480000
9.768763,0.280247167,3.440000
9.779494,0.280247167,3.400000
9.790116,0.280247167,3.360000
9.800754,0.273665581,3.320000
9.811490,0.273665581,3.280000
9.822100,0.273665581,3.240000
9.832842,0.273665581,3.200000
9.843656,0.273665581,3.160000
9.854281,0.273665581,3.120000
9.864962,0.273665581,3.080000
9.875651,0.273665581,3.040000
9.886338,0.273665581,3.000000
9.896952,0.267030440,2.960000
9.907552,0.267030440,2.920000
9.918186,0.267030440,2.880000
9.928918,0.267030440,2.840000
9.939568,0.267030440,2.800000
9.950252,0.267030440,2.760000
9.960943,0.267030440,2.720000
9.971593,0.267030440,2.680000
9.982307,0.267030440,2.640000
9.993439,0.261586793,2.600000
10.004093,0.261586793,2.560000
10.014804,0.261586793,2.520000
10.025491,0.261586793,2.480000
10.036169,0.261586793,2.440000
10.046797,0.261586793,2.400000
10.057437,0.261586793,2.360000
10.068208,0.261586793,2.320000
10.078820,0.261586793,2.280000
10.089447,0.261586793,2.240000
10.100134,0.256043714,2.200000
10.110783,0.256043714,2.160000
10.121463,0.256043714,2.120000
10.132183,0.256043714,2.080000
10.142863,0.256043714,2.040000
10.153506,0.256043714,2.000000
10.164145,0.256043714,1.960000
10.174824,0.256043714,1.920000
10.185549,0.256043714,1.880000
10.196130,0.252564731,1.840000
10.206777,0.252564731,1.800000
10.217416,0.252564731,1.760000
10.228111,0.252564731,1.720000
10.238768,0.252564731,1.680000
10.249492,0.252564731,1.640000
10.260211,0.252564731,1.600000
10.270785,0.252564731,1.560000
10.281530,0.252564731,1.520000
10.292844,0.248948866,1.480000
10.303479,0.248948866,1.440000
10.314195,0.248948866,1.400000
10.324948,0.248948866,1.360000
10.335628,0.248948866,1.320000
10.346310,0.248948866,1.280000
10.357077,0.248948866,1.240000
10.367692,0.248948866,1.200000
10.378408,0.248948866,1.160000
10.389045,0.248948866,1.120000
10.399621,0.241159869,1.080000
10.410332,0.241159869,1.040000
10.421021,0.241159869,1.000000
10.431700,0.241159869,0.960000
10.442343,0.241159869,0.920000
10.452981,0.241159869,0.880000
10.463646,0.241159869,0.840000
10.474334,0.241159869,0.800000
10.485015,0.241159869,0.760000
10.495535,0.220559360,0.720000
10.506168,0.220559360,0.680000
10.516902,0.220559360,0.640000
10.527640,0.220559360,0.600000
10.538364,0.220559360,0.560000
10.549030,0.220559360,0.520000
10.559934,0.220559360,0.480000
10.570599,0.220559360,0.440000
10.581329,0.220559360,0.400000
10.592561,0.220559360,0.360000
10.603258,0.211915738,0.320000
10.613991,0.211915738,0.280000
10.624690,0.211915738,0.240000
10.635355,0.211915738,0.200000
10.646075,0.211915738,0.160000
10.656793,0.211915738,0.120000
10.667491,0.211915738,0.080000
10.678122,0.211915738,0.040000
10.688826,0.211915738,0.000000
10.699522,0.200201346,0.000000
10.710243,0.200201346,-0.040000
10.720926,0.200201346,-0.080000
10.731595,0.200201346,-0.120000
10.742311,0.200201346,-0.160000
10.753001,0.200201346,-0.200000
10.763722,0.200201346,-0.240000
10.774392,0.200201346,-0.280000
10.785100,0.200201346,-0.320000
10.795729,0.189034108,-0.360000
10.806354,0.189034108,-0.400000
10.817097,0.189034108,-0.440000
10.827863,0.189034108,-0.480000
10.838498,0.189034108,-0.520000
10.849204,0.189034108,-0.560000
10.859939,0.189034108,-0.600000
10.870670,0.189034108,-0.640000
10.881367,0.189034108,-0.680000
10.893188,0.189034108,-0.720000
10.903837,0.183727905,-0.760000
10.914460,0.183727905,-0.800000
10.925170,0.183727905,-0.840000
10.935863,0.183727905,-0.880000
10.946469,0.183727905,-0.920000
10.957134,0.183727905,-0.960000
10.967795,0.183727905,-1.000000
10.978494,0.183727905,-1.040000
10.989166,0.183727905,-1.080000
10.999803,0.178531620,-1.120000
11.010479,0.178531620,-1.160000
11.021143,0.178531620,-1.200000
11.031820,0.178531620,-1.240000
11.042415,0.178531620,-1.280000
11.053087,0.178531620,-1.320000
11.063737,0.178531620,-1.360000
11.074373,0.178531620,-1.400000
11.084978,0.178531620,-1.440000
11.095537,0.161886842,-1.480000
11.106143,0.161886842,-1.520000
11.117009,0.161886842,-1.560000
11.127679,0.161886842,-1.600000
11.138346,0.161886842,-1.640000
11.149014,0.161886842,-1.680000
11.159716,0.161886842,-1.720000
11.170339,0.161886842,-1.760000
11.181065,0.161886842,-1.800000
11.192004,0.161886842,-1.840000
11.202572,0.071881755,-1.880000
11.213316,0.071881755,-1.920000
11.223865,0.071881755,-1.960000
11.234487,0.071881755,-2.000000
11.245111,0.071881755,-2.040000
11.255734,0.071881755,-2.080000
11.266384,0.071881755,-2.120000
11.277127,0.071881755,-2.160000
11.287780,0.071881755,-2.200000
11.298402,0.002828277,-2.240000
11.308981,0.002828277,-2.280000
11.319636,0.002828277,-2.320000
11.330297,0.002828277,-2.360000
11.340920,0.002828277,-2.400000
11.351648,0.002828277,-2.440000
11.362272,0.002828277,-2.480000
11.372890,0.002828277,-2.520000
11.383658,0.002828277,-2.560000
11.394233,-0.011052077,-2.600000
11.404874,-0.011052077,-2.640000
11.415502,-0.011052077,-2.680000
11.426169,-0.011052077,-2.720000
11.436835,-0.011052077,-2.760000
11.447402,-0.011052077,-2.800000
11.458068,-0.011052077,-2.840000
11.468737,-0.011052077,-2.880000
11.479368,-0.011052077,-2.920000
11.489979,-0.011052077,-2.960000
11.500655,-0.057614910,-3.000000
11.511234,-0.057614910,-3.040000
11.521935,-0.057614910,-3.080000
11.532604,-0.057614910,-3.120000
11.543528,-0.057614910,-3.160000
11.554205,-0.057614910,-3.200000
11.564896,-0.057614910,-3.240000
11.575606,-0.057614910,-3.280000
11.586264,-0.057614910,-3.320000
11.596892,-0.079491926,-3.360000
11.607551,-0.079491926,-3.400000
11.618193,-0.079491926,-3.440000
11.628961,-0.079491926,-3.480000
11.639777,-0.079491926,-3.520000
11.650572,-0.079491926,-3.560000
11.661144,-0.079491926,-3.600000
11.672012,-0.079491926,-3.640000
11.682606,-0.079491926,-3.680000
11.693334,-0.087108837,-3.720000
11.703920,-0.087108837,-3.760000
11.714478,-0.087108837,-3.800000
11.725078,-0.087108837,-3.840000
11.735602,-0.087108837,-3.880000
11.746148,-0.087108837,-3.920000
11.756852,-0.087108837,-3.960000
11.767662,-0.087108837,-4.000000
11.778260,-0.087108837,-4.040000
11.788856,-0.087108837,-4.080000
11.799468,-0.127509344,-4.120000
11.810024,-0.127509344,-4.160000
11.820749,-0.127509344,-4.200000
11.831283,-0.127509344,-4.240000
11.841995,-0.127509344,-4.280000
11.852603,-0.127509344,-4.320000
11.863165,-0.127509344,-4.360000
11.873862,-0.127509344,-4.400000
11.884542,-0.127509344,-4.440000
11.895117,-0.154928876,-4.480000
11.905785,-0.154928876,-4.520000
11.916485,-0.154928876,-4.560000
11.927096,-0.154928876,-4.600000
11.937751,-0.154928876,-4.640000
11.948428,-0.154928876,-4.680000
11.959011,-0.154928876,-4.720000
11.969624,-0.154928876,-4.760000
11.980190,-0.154928876,-4.800000
11.990730,-0.154928876,-4.840000
12.001295,-0.161526754,-4.880000
12.011944,-0.161526754,-4.920000
12.022592,-0.161526754,-4.960000
12.033267,-0.161526754,-5.000000
12.043971,-0.161526754,-5.040000
12.054587,-0.161526754,-5.080000
12.065215,-0.161526754,-5.120000
12.075902,-0.161526754,-5.160000
12.086587,-0.161526754,-5.200000
12.097211,-0.208430763,-5.240000
12.107811,-0.208430763,-5.280000
12.118480,-0.208430763,-5.320000
12.129150,-0.208430763,-5.360000
12.139813,-0.208430763,-5.400000
12.150440,-0.208430763,-5.440000
12.161102,-0.208430763,-5.480000
12.171727,-0.208430763,-5.520000
12.182367,-0.208430763,-5.560000
12.193232,-0.238708720,-5.600000
12.203853,-0.238708720,-5.640000
12.214500,-0.238708720,-5.680000
12.225143,-0.238708720,-5.720000
12.235766,-0.238708720,-5.760000
12.246423,-0.238708720,-5.800000
12.257179,-0.238708720,-5.840000
12.267771,-0.238708720,-5.880000
12.278402,-0.238708720,-5.920000
12.289066,-0.238708720,-5.960000
12.299688,-0.255504237,-6.000000
12.310348,-0.255504237,-6.040000
12.320955,-0.255504237,-6.080000
12.331630,-0.255504237,-6.120000
12.342289,-0.255504237,-6.160000
12.352909,-0.255504237,-6.200000
12.363620,-0.255504237,-6.240000
12.374299,-0.255504237,-6.280000
12.384969,-0.255504237,-6.320000
12.395525,-0.260265532,-6.360000
12.406154,-0.260265532,-6.400000
12.416935,-0.260265532,-6.440000
12.427551,-0.260265532,-6.480000
12.438183,-0.260265532,-6.520000
12.448904,-0.260265532,-6.560000
12.459523,-0.260265532,-6.600000
12.470193,-0.260265532,-6.640000
12.480937,-0.260265532,-6.680000
12.491609,-0.260265532,-6.720000
12.502217,-0.267335101,-6.760000
12.512825,-0.267335101,-6.800000
12.523447,-0.267335101,-6.840000
12.534169,-0.267335101,-6.880000
12.544793,-0.267335101,-6.920000
12.555478,-0.267335101,-6.960000
12.566164,-0.267335101,-7.000000
12.576807,-0.267335101,-7.040000
12.587457,-0.267335101,-7.080000
12.598124,-0.280848438,-7.120000
12.608837,-0.280848438,-7.160000
12.619563,-0.280848438,-7.200000
12.630234,-0.280848438,-7.240000
12.640906,-0.280848438,-7.280000
12.651540,-0.280848438,-7.320000
12.662213,-0.280848438,-7.360000
12.672858,-0.280848438,-7.400000
12.683525,-0.280848438,-7.440000
12.694096,-0.308963242,-7.480000
12.704735,-0.308963242,-7.520000
12.715444,-0.308963242,-7.560000
12.726118,-0.308963242,-7.600000
12.736795,-0.308963242,-7.640000
12.747384,-0.308963242,-7.680000
12.758102,-0.308963242,-7.720000
12.768887,-0.308963242,-7.760000
12.779519,-0.308963242,-7.800000
12.790093,-0.308963242,-7.840000
12.800818,-0.327180201,-7.880000
12.811449,-0.327180201,-7.920000
12.822085,-0.327180201,-7.960000
12.832896,-0.327180201,-8.000000
12.843639,-0.327180201,-8.040000
12.854275,-0.327180201,-8.080000
12.864881,-0.327180201,-8.120000
12.875431,-0.327180201,-8.160000
12.886099,-0.327180201,-8.200000
12.896731,-0.333477162,-8.240000
12.907386,-0.333477162,-8.280000
12.918050,-0.333477162,-8.320000
12.928727,-0.333477162,-8.360000
12.939299,-0.333477162,-8.400000
12.949880,-0.333477162,-8.440000
12.960616,-0.333477162,-8.480000
12.971259,-0.333477162,-8.520000
12.981932,-0.333477162,-8.560000
12.993763,-0.336351316,-8.600000
13.004449,-0.336351316,-8.640000
13.015115,-0.336351316,-8.680000
13.025806,-0.336351316,-8.720000
13.036487,-0.336351316,-8.760000
13.047111,-0.336351316,-8.800000
13.057818,-0.336351316,-8.840000
13.068511,-0.336351316,-8.880000
13.079185,-0.336351316,-8.920000
13.089853,-0.336351316,-8.960000
13.100461,-0.341079654,-9.000000
13.111168,-0.341079654,-9.040000
13.121821,-0.341079654,-9.080000
13.132496,-0.341079654,-9.120000
13.143189,-0.341079654,-9.160000
13.153836,-0.341079654,-9.200000
13.164498,-0.341079654,-9.240000
13.175160,-0.341079654,-9.280000
13.185836,-0.341079654,-9.320000
13.196447,-0.346670857,-9.360000
13.207003,-0.346670857,-9.400000
13.217667,-0.346670857,-9.440000
13.228432,-0.346670857,-9.480000
13.239092,-0.346670857,-9.520000
13.249757,-0.346670857,-9.560000
13.260498,-0.346670857,-9.600000
13.271161,-0.346670857,-9.640000
13.281837,-0.346670857,-9.680000
13.292973,-0.346670857,-9.720000
13.303634,-0.350638946,-9.760000
13.314309,-0.350638946,-9.800000
13.324988,-0.350638946,-9.840000
13.335634,-0.350638946,-9.880000
13.346208,-0.350638946,-9.920000
13.356907,-0.350638946,-9.960000
13.367532,-0.350638946,-10.000000
13.378182,-0.350638946,-10.040000
13.388918,-0.350638946,-10.080000
13.399457,-0.354111188,-10.120000
13.410156,-0.354111188,-10.160000
13.420819,-0.354111188,-10.200000
13.431483,-0.354111188,-10.240000
13.442093,-0.354111188,-10.280000
13.452769,-0.354111188,-10.320000
13.463429,-0.354111188,-10.360000
13.474126,-0.354111188,-10.400000
13.484824,-0.354111188,-10.440000
13.495447,-0.370507668,-10.480000
13.506056,-0.370507668,-10.520000
13.516752,-0.370507668,-10.560000
13.527399,-0.370507668,-10.600000
13.538104,-0.370507668,-10.640000
13.548821,-0.370507668,-10.680000
13.559481,-0.370507668,-10.720000
13.570107,-0.370507668,-10.760000
13.580848,-0.370507668,-10.800000
13.591510,-0.370507668,-10.840000
13.602133,-0.376067599,-10.880000
13.612814,-0.376067599,-10.920000
13.623505,-0.376067599,-10.960000
13.634162,-0.376067599,-11.000000
13.644792,-0.376067599,-11.040000
13.655478,-0.376067599,-11.080000
13.666120,-0.376067599,-11.120000
13.677051,-0.376067599,-11.160000
13.687693,-0.376067599,-11.200000
13.698296,-0.380145606,-11.240000
13.709023,-0.380145606,-11.280000
13.719631,-0.380145606,-11.320000
13.730273,-0.380145606,-11.360000
13.740928,-0.380145606,-11.400000
13.751549,-0.380145606,-11.440000
13.762270,-0.380145606,-11.480000
13.772911,-0.380145606,-11.520000
13.783540,-0.380145606,-11.560000
13.794114,-0.385685501,-11.600000
13.804722,-0.385685501,-11.640000
13.815432,-0.385685501,-11.680000
13.826134,-0.385685501,-11.720000
13.836854,-0.385685501,-11.760000
13.847429,-0.385685501,-11.800000
13.858094,-0.385685501,-11.840000
13.868820,-0.385685501,-11.880000
13.879462,-0.385685501,-11.920000
13.890212,-0.385685501,-11.960000
13.900860,-0.401765710,-12.000000
13.911497,-0.401765710,-12.040000
13.922164,-0.401765710,-12.080000
13.932858,-0.401765710,-12.120000
13.943511,-0.401765710,-12.160000
13.954194,-0.401765710,-12.200000
13.964880,-0.401765710,-12.240000
13.975586,-0.401765710,-12.280000
13.986282,-0.401765710,-12.320000
13.996866,-0.403932046,-12.360000
14.007539,-0.403932046,-12.400000
14.018200,-0.403932046,-12.440000
14.028868,-0.403932046,-12.480000
14.039526,-0.403932046,-12.520000
14.050239,-0.403932046,-12.560000
14.060900,-0.403932046,-12.600000
14.071509,-0.403932046,-12.640000
14.082210,-0.403932046,-12.680000
14.092940,-0.407889649,-12.720000
14.103549,-0.407889649,-12.760000
14.114228,-0.407889649,-12.800000
14.124913,-0.407889649,-12.840000
14.135577,-0.407889649,-12.880000
14.146319,-0.407889649,-12.920000
14.156987,-0.407889649,-12.960000
14.167668,-0.407889649,-13.000000
14.178266,-0.407889649,-13.040000
14.188912,-0.407889649,-13.080000
14.199529,-0.410866792,-13.120000
14.210276,-0.410866792,-13.160000
14.221009,-0.410866792,-13.200000
14.231809,-0.410866792,-13.240000
14.242546,-0.410866792,-13.280000
14.253250,-0.410866792,-13.320000
14.263848,-0.410866792,-13.360000
14.274367,-0.410866792,-13.400000
14.284874,-0.410866792,-13.440000
14.295297,-0.416400321,-13.480000
14.305848,-0.416400321,-13.520000
14.316555,-0.416400321,-13.560000
14.327094,-0.416400321,-13.600000
14.337768,-0.416400321,-13.640000
14.348397,-0.416400321,-13.680000
14.358905,-0.416400321,-13.720000
14.369605,-0.416400321,-13.760000
14.380257,-0.416400321,-13.800000
14.390891,-0.416400321,-13.840000
14.401513,-0.420289763,-13.880000
14.412121,-0.420289763,-13.920000
14.422754,-0.420289763,-13.960000
14.433445,-0.420289763,-14.000000
14.444133,-0.420289763,-14.040000
14.454797,-0.420289763,-14.080000
14.465481,-0.420289763,-14.120000
14.476146,-0.420289763,-14.160000
14.486858,-0.420289763,-14.200000
14.497443,-0.423376450,-14.240000
14.508139,-0.423376450,-14.280000
14.518806,-0.423376450,-14.320000
14.529500,-0.423376450,-14.360000
14.540179,-0.423376450,-14.400000
14.550884,-0.423376450,-14.440000
14.561582,-0.423376450,-14.480000
14.572226,-0.423376450,-14.520000
14.583017,-0.423376450,-14.560000
14.593719,-0.426082825,-14.600000
14.604433,-0.426082825,-14.640000
14.615099,-0.426082825,-14.680000
14.625996,-0.426082825,-14.720000
14.636719,-0.426082825,-14.760000
14.647373,-0.426082825,-14.800000
14.658046,-0.426082825,-14.840000
14.668720,-0.426082825,-14.880000
14.679384,-0.426082825,-14.920000
14.689999,-0.426082825,-14.960000
14.700656,-0.428823093,-15.000000
14.711339,-0.428823093,-15.040000
14.722055,-0.428823093,-15.080000
14.732769,-0.428823093,-15.120000
14.743288,-0.428823093,-15.160000
14.754005,-0.428823093,-15.200000
14.764760,-0.428823093,-15.240000
14.775392,-0.428823093,-15.280000
14.786143,-0.428823093,-15.320000
14.796850,-0.446754115,-15.360000
14.807483,-0.446754115,-15.400000
14.818150,-0.446754115,-15.440000
14.828903,-0.446754115,-15.480000
14.839565,-0.446754115,-15.520000
14.850215,-0.446754115,-15.560000
14.860916,-0.446754115,-15.600000
14.871586,-0.446754115,-15.640000
14.882224,-0.446754115,-15.680000
14.893441,-0.451703975,-15.720000
14.904088,-0.451703975,-15.760000
14.914917,-0.451703975,-15.800000
14.925595,-0.451703975,-15.840000
14.936268,-0.451703975,-15.880000
14.946917,-0.451703975,-15.920000
14.957597,-0.451703975,-15.960000
14.968323,-0.451703975,-16.000000
14.979078,-0.451703975,-16.040000
14.989575,-0.451703975,-16.080000
15.000201,-0.455396614,-16.120000
15.010902,-0.455396614,-16.160000
15.021516,-0.455396614,-16.200000
15.032173,-0.455396614,-16.240000
15.042872,-0.455396614,-16.280000
15.053627,-0.455396614,-16.320000
15.064397,-0.455396614,-16.360000
15.075053,-0.455396614,-16.400000
15.085730,-0.455396614,-16.440000
15.096267,-0.472905192,-16.480000
15.106936,-0.472905192,-16.520000
15.117611,-0.472905192,-16.560000
15.128413,-0.472905192,-16.600000
15.139068,-0.472905192,-16.640000
15.149719,-0.472905192,-16.680000
15.160474,-0.472905192,-16.720000
15.171116,-0.472905192,-16.760000
15.181811,-0.472905192,-16.800000
15.193090,-0.472905192,-16.840000
15.203720,-0.478744506,-16.880000
15.214433,-0.478744506,-16.920000
15.225091,-0.478744506,-16.960000
15.235772,-0.478744506,-17.000000
15.246357,-0.478744506,-17.040000
15.257003,-0.478744506,-17.080000
15.267671,-0.478744506,-17.120000
15.278349,-0.478744506,-17.160000
15.288993,-0.478744506,-17.200000
15.299563,-0.489391179,-17.240000
15.310249,-0.489391179,-17.280000
15.320852,-0.489391179,-17.320000
15.331500,-0.489391179,-17.360000
15.342223,-0.489391179,-17.400000
15.352908,-0.489391179,-17.440000
15.363534,-0.489391179,-17.480000
15.374365,-0.489391179,-17.520000
15.384930,-0.489391179,-17.560000
15.395442,-0.494319504,-17.600000
15.405960,-0.494319504,-17.640000
15.416684,-0.494319504,-17.680000
15.427427,-0.494319504,-17.720000
15.438065,-0.494319504,-17.760000
15.448782,-0.494319504,-17.800000
15.459387,-0.494319504,-17.840000
15.470051,-0.494319504,-17.880000
15.480742,-0.494319504,-17.920000
15.491402,-0.494319504,-17.960000
15.502044,-0.496666914,-18.000000
15.512768,-0.496666914,-18.040000
15.523432,-0.496666914,-18.080000
15.534113,-0.496666914,-18.120000
15.544861,-0.496666914,-18.160000
15.555520,-0.496666914,-18.200000
15.566152,-0.496666914,-18.240000
15.576972,-0.496666914,-18.280000
15.587679,-0.496666914,-18.320000
15.598392,-0.496260012,-18.360000
15.609027,-0.496260012,-18.400000
15.619745,-0.496260012,-18.440000
15.630397,-0.496260012,-18.480000
15.641043,-0.496260012,-18.520000
15.651716,-0.496260012,-18.560000
15.662353,-0.496260012,-18.600000
15.673017,-0.496260012,-18.640000
15.683700,-0.496260012,-18.680000
15.694255,-0.501818071,-18.720000
15.704844,-0.501818071,-18.760000
15.715574,-0.501818071,-18.800000
15.726229,-0.501818071,-18.840000
15.736900,-0.501818071,-18.880000
15.747610,-0.501818071,-18.920000
15.758238,-0.501818071,-18.960000
15.768980,-0.501818071,-19.000000
15.779581,-0.501818071,-19.040000
15.790202,-0.501818071,-19.080000
15.800902,-0.503511779,-19.120000
15.811563,-0.503511779,-19.160000
15.822179,-0.503511779,-19.200000
15.832959,-0.503511779,-19.240000
15.843588,-0.503511779,-19.280000
15.854196,-0.503511779,-19.320000
15.864868,-0.503511779,-19.360000
15.875540,-0.503511779,-19.400000
15.886174,-0.503511779,-19.440000
15.896830,-0.512481784,-19.480000
15.907424,-0.512481784,-19.520000
15.918078,-0.512481784,-19.560000
15.928826,-0.512481784,-19.600000
15.939405,-0.512481784,-19.640000
15.950043,-0.512481784,-19.680000
15.960793,-0.512481784,-19.720000
15.971377,-0.512481784,-19.760000
15.982040,-0.512481784,-19.800000
15.993212,-0.512481784,-19.840000
16.003880,-0.521971792,-19.880000
16.014509,-0.521971792,-19.920000
16.025376,-0.521971792,-19.960000
16.036095,-0.521971792,-20.000000
16.046781,-0.521971792,-20.000000
16.057438,-0.521971792,-19.960000
16.068158,-0.521971792,-19.920000
16.078830,-0.521971792,-19.880000
16.089489,-0.521971792,-19.840000
16.100097,-0.523763434,-19.800000
16.110816,-0.523763434,-19.760000
16.121514,-0.523763434,-19.720000
16.132222,-0.523763434,-19.680000
16.142982,-0.523763434,-19.640000
16.153680,-0.523763434,-19.600000
16.164495,-0.523763434,-19.560000
16.175592,-0.523763434,-19.520000
16.186227,-0.523763434,-19.480000
16.196809,-0.522805258,-19.440000
16.207409,-0.522805258,-19.400000
16.218149,-0.522805258,-19.360000
16.228834,-0.522805258,-19.320000
16.239441,-0.522805258,-19.280000
16.250128,-0.522805258,-19.240000
16.260843,-0.522805258,-19.200000
16.271500,-0.522805258,-19.160000
16.282185,-0.522805258,-19.120000
16.293151,-0.525652260,-19.080000
16.303681,-0.525652260,-19.040000
16.314309,-0.525652260,-19.000000
16.324987,-0.525652260,-18.960000
16.335624,-0.525652260,-18.920000
16.346245,-0.525652260,-18.880000
16.356911,-0.525652260,-18.840000
16.367577,-0.525652260,-18.800000
16.378242,-0.525652260,-18.760000
16.388905,-0.525652260,-18.720000
16.399521,-0.524486420,-18.680000
16.410250,-0.524486420,-18.640000
16.420849,-0.524486420,-18.600000
16.431504,-0.524486420,-18.560000
16.442319,-0.524486420,-18.520000
16.452879,-0.524486420,-18.480000
16.463537,-0.524486420,-18.440000
16.474244,-0.524486420,-18.400000
16.484868,-0.524486420,-18.360000
16.495380,-0.521108366,-18.320000
16.505987,-0.521108366,-18.280000
16.516693,-0.521108366,-18.240000
16.527455,-0.521108366,-18.200000
16.538188,-0.521108366,-18.160000
16.548831,-0.521108366,-18.120000
16.559389,-0.521108366,-18.080000
16.570132,-0.521108366,-18.040000
16.580802,-0.521108366,-18.000000
16.591499,-0.521108366,-17.960000
16.602102,-0.522035271,-17.920000
16.612805,-0.522035271,-17.880000
16.623381,-0.522035271,-17.840000
16.634037,-0.522035271,-17.800000
16.644792,-0.522035271,-17.760000
16.655380,-0.522035271,-17.720000
16.666036,-0.522035271,-17.680000
16.676803,-0.522035271,-17.640000
16.687392,-0.522035271,-17.600000
16.698005,-0.519104005,-17.560000
16.708793,-0.519104005,-17.520000
16.719426,-0.519104005,-17.480000
16.730066,-0.519104005,-17.440000
16.740749,-0.519104005,-17.400000
16.751379,-0.519104005,-17.360000
16.762045,-0.519104005,-17.320000
16.772705,-0.519104005,-17.280000
16.783329,-0.519104005,-17.240000
16.794227,-0.518104071,-17.200000
16.804864,-0.518104071,-17.160000
16.815395,-0.518104071,-17.120000
16.826018,-0.518104071,-17.080000
16.836537,-0.518104071,-17.040000
16.847221,-0.518104071,-17.000000
16.857852,-0.518104071,-16.960000
16.868399,-0.518104071,-16.920000
16.879138,-0.518104071,-16.880000
16.889690,-0.518104071,-16.840000
16.900256,-0.518161558,-16.800000
16.910747,-0.518161558,-16.760000
16.921490,-0.518161558,-16.720000
16.932064,-0.518161558,-16.680000
16.942564,-0.518161558,-16.640000
16.953243,-0.518161558,-16.600000
16.963878,-0.518161558,-16.560000
16.974485,-0.518161558,-16.520000
16.985618,-0.518161558,-16.480000
16.996069,-0.516671207,-16.440000
17.006680,-0.516671207,-16.400000
17.017407,-0.516671207,-16.360000
17.028005,-0.516671207,-16.320000
17.038663,-0.516671207,-16.280000
17.049260,-0.516671207,-16.240000
17.059943,-0.516671207,-16.200000
17.070625,-0.516671207,-16.160000
17.081256,-0.516671207,-16.120000
17.091907,-0.516671207,-16.080000
17.102522,-0.513701928,-16.040000
17.113101,-0.513701928,-16.000000
17.123728,-0.513701928,-15.960000
17.134400,-0.513701928,-15.920000
17.144985,-0.513701928,-15.880000
17.155646,-0.513701928,-15.840000
17.166189,-0.513701928,-15.800000
17.176874,-0.513701928,-15.760000
17.187536,-0.513701928,-15.720000
17.198116,-0.513207953,-15.680000
17.208808,-0.513207953,-15.640000
17.219428,-0.513207953,-15.600000
17.230054,-0.513207953,-15.560000
17.240782,-0.513207953,-15.520000
17.251394,-0.513207953,-15.480000
17.262143,-0.513207953,-15.440000
17.272775,-0.513207953,-15.400000
17.283383,-0.513207953,-15.360000
17.294027,-0.510254029,-15.320000
17.304754,-0.510254029,-15.280000
17.315429,-0.510254029,-15.240000
17.326047,-0.510254029,-15.200000
17.336703,-0.510254029,-15.160000
17.347325,-0.510254029,-15.120000
17.357991,-0.510254029,-15.080000
17.368650,-0.510254029,-15.040000
17.379278,-0.510254029,-15.000000
17.389915,-0.510254029,-14.960000
17.400594,-0.503311418,-14.920000
17.411406,-0.503311418,-14.880000
17.422037,-0.503311418,-14.840000
17.432756,-0.503311418,-14.800000
17.443343,-0.503311418,-14.760000
17.453969,-0.503311418,-14.720000
17.464684,-0.503311418,-14.680000
17.475296,-0.503311418,-14.640000
17.485985,-0.503311418,-14.600000
17.496709,-0.499456991,-14.560000
17.507282,-0.499456991,-14.520000
17.517940,-0.499456991,-14.480000
17.528672,-0.499456991,-14.440000
17.539231,-0.499456991,-14.400000
17.549867,-0.499456991,-14.360000
17.560554,-0.499456991,-14.320000
17.571200,-0.499456991,-14.280000
17.581879,-0.499456991,-14.240000
17.593089,-0.499456991,-14.200000
17.603796,-0.497527344,-14.160000
17.614366,-0.497527344,-14.120000
17.625026,-0.497527344,-14.080000
17.635689,-0.497527344,-14.040000
17.646261,-0.497527344,-14.000000
17.656888,-0.497527344,-13.960000
17.667621,-0.497527344,-13.920000
17.678272,-0.497527344,-13.880000
17.688927,-0.497527344,-13.840000
17.699596,-0.494300404,-13.800000
17.710185,-0.494300404,-13.760000
17.720877,-0.494300404,-13.720000
17.731565,-0.494300404,-13.680000
17.742242,-0.494300404,-13.640000
17.752922,-0.494300404,-13.600000
17.763556,-0.494300404,-13.560000
17.774228,-0.494300404,-13.520000
