time_s,cmd_motor_torque_nm,cmd_output_torque_nm,test_vel_motor_rpm,test_vel_output_rpm,test_torque_motor_nm,test_torque_output_nm,loadcell_torque_nm,test_voltage_v,test_q_A,motor_position_rev,motor_position_deg,output_position_deg,phase
0.007,nan,nan,-0.03,-0.00,-0.0031,-0.0431,-0.0474,47.83,-0.0485,0.000000,0.0000,0.0000,ramp_up
0.013,0.0083,0.1156,0.68,0.05,-0.0031,-0.0433,-0.0474,47.85,-0.0487,0.000076,0.0275,0.0020,ramp_up
0.025,0.0165,0.2313,0.40,0.03,0.0149,0.2081,-0.0474,47.83,0.2341,0.000275,0.0989,0.0071,ramp_up
0.038,0.0248,0.3469,2.31,0.16,0.0154,0.2156,-0.0474,47.83,0.2425,0.000702,0.2527,0.0180,ramp_up
0.050,0.0330,0.4625,2.31,0.16,0.0154,0.2156,-0.0474,47.83,0.2425,0.000702,0.2527,0.0180,ramp_up
0.063,0.0330,0.4625,1.96,0.14,0.0165,0.2314,-0.0497,47.85,0.2604,0.001221,0.4395,0.0314,ramp_up
0.075,0.0413,0.5781,4.70,0.34,0.0323,0.4523,-0.0497,47.83,0.5090,0.002274,0.8185,0.0585,ramp_up
0.088,0.0496,0.6937,5.58,0.40,0.0341,0.4771,-0.0497,47.85,0.5368,0.003540,1.2744,0.0910,ramp_up
0.102,0.0578,0.8094,5.58,0.40,0.0341,0.4771,-0.0497,47.85,0.5368,0.003540,1.2744,0.0910,ramp_up
0.113,0.0578,0.8094,25.75,1.84,0.0383,0.5358,-0.0497,47.83,0.6029,0.007996,2.8784,0.2056,ramp_up
0.125,0.0661,0.9250,69.32,4.95,0.0579,0.8108,-0.0497,47.83,0.9124,0.026779,9.6405,0.6886,ramp_up
0.138,0.0743,1.0406,11.95,0.85,0.0797,1.1152,-0.0497,47.83,1.2548,0.035004,12.6013,0.9001,ramp_up
0.150,0.0743,1.0406,11.95,0.85,0.0797,1.1152,-0.0497,47.83,1.2548,0.035004,12.6013,0.9001,ramp_up
0.163,0.0826,1.1562,-5.97,-0.43,0.0753,1.0537,-0.0418,47.85,1.1856,0.032516,11.7059,0.8361,ramp_up
0.175,0.0908,1.2719,1.85,0.13,0.0838,1.1731,-0.0418,47.85,1.3200,0.033401,12.0245,0.8589,ramp_up
0.188,0.0991,1.3875,0.30,0.02,0.0833,1.1656,-0.0418,47.85,1.3115,0.033432,12.0355,0.8597,ramp_up
0.200,0.1074,1.5031,0.30,0.02,0.0833,1.1656,-0.0418,47.85,1.3115,0.033432,12.0355,0.8597,ramp_up
0.213,0.1074,1.5031,3.72,0.27,0.1034,1.4479,-0.0418,47.83,1.6292,0.034103,12.2772,0.8769,ramp_up
0.225,0.1156,1.6187,5.38,0.38,0.1002,1.4029,-0.0418,47.83,1.5785,0.035324,12.7167,0.9083,ramp_up
0.238,0.1239,1.7344,15.47,1.11,0.1243,1.7408,-0.0418,47.85,1.9587,0.038528,13.8702,0.9907,ramp_up
0.254,0.1321,1.8500,15.47,1.11,0.1243,1.7408,0.1054,47.85,1.9587,0.038528,13.8702,0.9907,ramp_up
0.263,0.1321,1.8500,39.81,2.84,0.1126,1.5771,0.1054,47.85,1.7745,0.047729,17.1826,1.2273,ramp_up
0.275,0.1404,1.9656,46.29,3.31,0.1493,2.0901,0.1054,47.83,2.3518,0.062363,22.4506,1.6036,ramp_up
0.288,0.1487,2.0812,-20.77,-1.48,0.1309,1.8325,0.1054,47.83,2.0619,0.059448,21.4014,1.5287,ramp_up
0.302,0.1569,2.1969,-20.77,-1.48,0.1309,1.8325,0.1054,47.83,2.0619,0.059448,21.4014,1.5287,ramp_up
0.313,0.1569,2.1969,17.64,1.26,0.1505,2.1073,0.1054,47.83,2.3711,0.062164,22.3792,1.5985,ramp_up
0.325,0.1652,2.3125,-5.06,-0.36,0.1507,2.1094,0.1054,47.85,2.3735,0.061172,22.0221,1.5730,ramp_up
0.338,0.1734,2.4281,-1.09,-0.08,0.1697,2.3755,0.1054,47.81,2.6729,0.062363,22.4506,1.6036,ramp_up
0.354,0.1817,2.5438,-1.09,-0.08,0.1697,2.3755,0.6575,47.81,2.6729,0.062363,22.4506,1.6036,ramp_up
0.363,0.1817,2.5438,2.18,0.16,0.1788,2.5026,0.6575,47.83,2.8159,0.062576,22.5275,1.6091,ramp_up
0.375,0.1900,2.6594,1.61,0.12,0.1846,2.5846,0.6575,47.81,2.9082,0.062576,22.5275,1.6091,ramp_up
0.388,0.1982,2.7750,0.11,0.01,0.1936,2.7108,0.6575,47.81,3.0502,0.062637,22.5494,1.6107,ramp_up
0.401,0.2065,2.8906,0.11,0.01,0.1936,2.7108,0.6575,47.81,3.0502,0.062637,22.5494,1.6107,ramp_up
0.413,0.2065,2.8906,1.11,0.08,0.1998,2.7976,0.6575,47.83,3.1479,0.063385,22.8186,1.6299,ramp_up
0.425,0.2147,3.0063,0.91,0.07,0.2081,2.9140,0.6575,47.85,3.2789,0.063477,22.8516,1.6323,ramp_up
0.438,0.2230,3.1219,1.95,0.14,0.2114,2.9591,1.7924,47.83,3.3296,0.064072,23.0658,1.6476,ramp_up
0.450,0.2312,3.2375,1.95,0.14,0.2114,2.9591,1.7924,47.83,3.3296,0.064072,23.0658,1.6476,ramp_up
0.463,0.2312,3.2375,0.41,0.03,0.2287,3.2023,1.7924,47.85,3.6032,0.064468,23.2086,1.6578,ramp_up
0.475,0.2395,3.3531,1.77,0.13,0.2308,3.2309,1.7924,47.81,3.6354,0.065033,23.4119,1.6723,ramp_up
0.488,0.2478,3.4688,3.02,0.22,0.2525,3.5347,1.7924,47.83,3.9772,0.065704,23.6536,1.6895,ramp_up
0.502,0.2560,3.5844,1.95,0.14,0.2439,3.4150,1.7924,47.83,3.8426,0.066681,24.0051,1.7147,ramp_up
0.513,0.2560,3.5844,1.95,0.14,0.2439,3.4150,1.7924,47.83,3.8426,0.066681,24.0051,1.7147,ramp_up
0.526,0.2643,3.7000,1.70,0.12,0.2567,3.5939,2.7777,47.85,4.0438,0.067062,24.1425,1.7245,ramp_up
0.538,0.2725,3.8156,0.72,0.05,0.2656,3.7180,2.7777,47.81,4.1835,0.067474,24.2908,1.7351,ramp_up
0.550,0.2808,3.9312,0.72,0.05,0.2656,3.7180,2.7777,47.81,4.1835,0.067474,24.2908,1.7351,ramp_up
0.563,0.2808,3.9312,0.54,0.04,0.2722,3.8110,2.7777,47.83,4.1284,0.067703,24.3732,1.7409,ramp_up
0.575,0.2891,4.0469,-0.04,-0.00,0.2877,4.0282,2.7777,47.83,4.5325,0.067856,24.4281,1.7449,ramp_up
0.588,0.2973,4.1625,-0.50,-0.04,0.2891,4.0469,2.7777,47.83,4.5535,0.067993,24.4775,1.7484,ramp_up
0.601,0.3056,4.2781,-0.17,-0.01,0.3014,4.2190,2.7777,47.81,4.7472,0.068192,24.5490,1.7535,ramp_up
0.613,0.3056,4.2781,-0.17,-0.01,0.3014,4.2190,2.7777,47.81,4.7472,0.068192,24.5490,1.7535,ramp_up
0.626,0.3138,4.3937,1.10,0.08,0.3014,4.2192,3.1921,47.81,4.7474,0.068527,24.6698,1.7621,ramp_up
0.638,0.3221,4.5094,0.64,0.05,0.3083,4.3157,3.1921,47.81,4.8561,0.068817,24.7742,1.7696,ramp_up
0.650,0.3304,4.6250,1.23,0.09,0.3235,4.5292,3.1921,47.83,5.0963,0.069183,24.9060,1.7790,ramp_up
0.664,0.3386,4.7406,1.23,0.09,0.3235,4.5292,3.1921,47.83,5.0963,0.069183,24.9060,1.7790,ramp_up
0.675,0.3386,4.7406,3.65,0.26,0.3320,4.6474,3.1921,47.81,5.2293,0.069809,25.1312,1.7951,ramp_up
0.688,0.3469,4.8563,4.08,0.29,0.3436,4.8105,3.1921,47.83,5.4128,0.070740,25.4663,1.8190,ramp_up
0.700,0.3551,4.9719,12.80,0.91,0.3455,4.8364,3.1921,47.85,5.4420,0.073730,26.5430,1.8959,ramp_up
0.714,0.3634,5.0875,12.80,0.91,0.3455,4.8364,3.5049,47.85,5.4420,0.073730,26.5430,1.8959,ramp_up
0.725,0.3634,5.0875,61.74,4.41,0.3369,4.7165,3.5049,47.79,5.3070,0.084366,30.3717,2.1694,ramp_up
0.738,0.3717,5.2031,57.50,4.11,0.3994,5.5922,3.5049,47.83,6.2924,0.107574,38.7268,2.7662,ramp_up
0.750,0.3799,5.3187,-36.96,-2.64,0.3685,5.1591,3.5049,47.83,5.8050,0.099045,35.6561,2.5469,ramp_up
0.763,0.3882,5.4344,9.99,0.71,0.3784,5.2971,3.5049,47.86,5.9604,0.102875,37.0349,2.6454,ramp_up
0.775,0.3964,5.5500,9.99,0.71,0.3784,5.2971,3.5049,47.86,5.9604,0.102875,37.0349,2.6454,ramp_up
0.788,0.3964,5.5500,2.77,0.20,0.3883,5.4369,3.5049,47.85,6.1176,0.101868,36.6724,2.6195,ramp_up
0.801,0.4047,5.6656,-1.55,-0.11,0.3869,5.4164,3.7244,47.85,6.0945,0.101929,36.6943,2.6210,ramp_up
0.813,0.4129,5.7812,-0.49,-0.03,0.4080,5.7115,3.7244,47.85,6.4266,0.102280,36.8207,2.6300,ramp_up
0.826,0.4212,5.8969,-0.49,-0.03,0.4080,5.7115,3.7244,47.85,6.4266,0.102280,36.8207,2.6300,ramp_up
0.838,0.4212,5.8969,0.70,0.05,0.4232,5.9243,3.7244,47.85,6.4724,0.102463,36.8866,2.6348,ramp_up
0.850,0.4295,6.0125,-0.02,-0.00,0.4127,5.7782,3.7244,47.83,6.5017,0.102600,36.9360,2.6383,ramp_up
0.863,0.4377,6.1281,0.19,0.01,0.4280,5.9919,3.7244,47.81,6.7421,0.102814,37.0129,2.6438,ramp_up
0.875,0.4460,6.2438,0.19,0.01,0.4280,5.9919,3.7244,47.81,6.7421,0.102814,37.0129,2.6438,ramp_up
0.888,0.4460,6.2438,0.22,0.02,0.4399,6.1582,3.7244,47.83,6.9292,0.102921,37.0514,2.6465,ramp_up
0.901,0.4542,6.3594,1.75,0.12,0.4484,6.2782,4.4219,47.81,7.0643,0.103394,37.2217,2.6587,ramp_up
0.913,0.4625,6.4750,0.77,0.06,0.4520,6.3282,4.4219,47.85,7.1205,0.103485,37.2546,2.6610,ramp_up
0.925,0.4708,6.5906,0.37,0.03,0.4578,6.4094,4.4219,47.85,7.2119,0.103790,37.3645,2.6689,ramp_up
0.938,0.4790,6.7062,0.37,0.03,0.4578,6.4094,4.4219,47.85,7.2119,0.103790,37.3645,2.6689,ramp_up
0.950,0.4790,6.7062,1.12,0.08,0.4607,6.4500,4.4219,47.85,7.2576,0.104126,37.4854,2.6775,ramp_up
0.963,0.4873,6.8219,2.34,0.17,0.4826,6.7560,4.4219,47.85,7.6019,0.104614,37.6611,2.6901,ramp_up
0.975,0.4955,6.9375,2.07,0.15,0.4945,6.9224,4.4219,47.85,7.7535,0.105164,37.8589,2.7042,ramp_up
0.991,0.5038,7.0531,2.07,0.15,0.4945,6.9224,4.8608,47.85,7.7535,0.105164,37.8589,2.7042,ramp_up
1.000,0.5038,7.0531,2.36,0.17,0.4881,6.8338,4.8608,47.83,7.6895,0.105759,38.0731,2.7195,ramp_up
1.013,0.5121,7.1688,7.51,0.54,0.5073,7.1026,4.8608,47.85,7.9919,0.107300,38.6279,2.7591,ramp_up
1.025,0.5203,7.2844,8.23,0.59,0.5104,7.1463,4.8608,47.86,7.9787,0.110077,39.6277,2.8305,ramp_up
1.039,0.5286,7.4000,8.23,0.59,0.5104,7.1463,4.8608,47.86,7.9787,0.110077,39.6277,2.8305,ramp_up
1.050,0.5286,7.4000,82.23,5.87,0.5093,7.1308,4.8608,47.83,8.0236,0.124008,44.6429,3.1888,ramp_up
1.063,0.5368,7.5156,-19.99,-1.43,0.5462,7.6467,4.8608,47.85,8.6041,0.135788,48.8837,3.4917,ramp_up
1.075,0.5451,7.6312,18.16,1.30,0.5494,7.6911,4.8608,47.81,8.6541,0.134918,48.5706,3.4693,ramp_up
1.091,0.5533,7.7469,18.16,1.30,0.5494,7.6911,5.1479,47.81,8.6541,0.134918,48.5706,3.4693,ramp_up
1.100,0.5533,7.7469,2.96,0.21,0.5405,7.5669,5.1479,47.83,8.5143,0.133926,48.2135,3.4438,ramp_up
1.113,0.5616,7.8625,-1.45,-0.10,0.5493,7.6904,5.1479,47.83,8.7933,0.133972,48.2300,3.4450,ramp_up
1.125,0.5699,7.9781,-2.65,-0.19,0.5552,7.7723,5.1479,47.79,8.7455,0.134109,48.2794,3.4485,ramp_up
1.138,0.5781,8.0938,-2.65,-0.19,0.5552,7.7723,5.1479,47.79,8.7455,0.134109,48.2794,3.4485,ramp_up
1.150,0.5781,8.0938,-1.21,-0.09,0.5640,7.8958,5.1479,47.81,8.8844,0.134369,48.3728,3.4552,ramp_up
1.163,0.5864,8.2094,0.11,0.01,0.5788,8.1025,5.1479,47.81,9.1170,0.134521,48.4277,3.4591,ramp_up
1.176,0.5946,8.3250,-0.62,-0.04,0.5847,8.1864,6.0225,47.81,9.2114,0.134644,48.4717,3.4623,ramp_up
1.188,0.6029,8.4406,-0.62,-0.04,0.5847,8.1864,6.0225,47.81,9.2114,0.134644,48.4717,3.4623,ramp_up
1.200,0.6029,8.4406,-0.14,-0.01,0.5935,8.3096,6.0225,47.81,9.3500,0.134750,48.5101,3.4650,ramp_up
1.213,0.6112,8.5563,0.80,0.06,0.6057,8.4802,6.0225,47.81,9.5420,0.134949,48.5815,3.4701,ramp_up
1.225,0.6194,8.6719,-0.59,-0.04,0.6146,8.6050,6.0225,47.83,9.6824,0.135025,48.6090,3.4721,ramp_up
1.238,0.6277,8.7875,-0.59,-0.04,0.6146,8.6050,6.0225,47.83,9.6824,0.135025,48.6090,3.4721,ramp_up
1.250,0.6277,8.7875,0.46,0.03,0.6219,8.7064,6.0225,47.79,9.7965,0.135254,48.6914,3.4780,ramp_up
1.264,0.6359,8.9031,0.04,0.00,0.6278,8.7893,7.0326,47.81,9.8898,0.135361,48.7299,3.4807,ramp_up
1.275,0.6442,9.0188,-0.33,-0.02,0.6387,8.9415,7.0326,47.79,10.0610,0.135559,48.8013,3.4858,ramp_up
1.288,0.6525,9.1344,0.40,0.03,0.6435,9.0087,7.0326,47.79,10.1366,0.135803,48.8892,3.4921,ramp_up
1.300,0.6525,9.1344,0.40,0.03,0.6435,9.0087,7.0326,47.79,10.1366,0.135803,48.8892,3.4921,ramp_up
1.313,0.6607,9.2500,0.11,0.01,0.6544,9.1621,7.0326,47.79,10.3093,0.135941,48.9386,3.4956,ramp_up
1.325,0.6690,9.3656,0.53,0.04,0.6643,9.3005,7.0326,47.79,10.4649,0.136200,49.0320,3.5023,ramp_up
1.338,0.6772,9.4812,2.23,0.16,0.6710,9.3936,7.0326,47.77,10.5697,0.136856,49.2682,3.5192,ramp_up
1.350,0.6855,9.5969,2.23,0.16,0.6710,9.3936,7.0326,47.77,10.5697,0.136856,49.2682,3.5192,ramp_up
1.364,0.6855,9.5969,-0.21,-0.02,0.6724,9.4133,7.2208,47.79,10.5918,0.136978,49.3121,3.5223,ramp_up
1.375,0.6937,9.7125,0.23,0.02,0.6867,9.6138,7.2208,47.79,10.8175,0.137177,49.3835,3.5274,ramp_up
1.388,0.7020,9.8281,-0.50,-0.04,0.6988,9.7827,7.2208,47.79,10.9385,0.137222,49.4000,3.5286,ramp_up
1.400,0.7020,9.8281,-0.50,-0.04,0.6988,9.7827,7.2208,47.79,10.9385,0.137222,49.4000,3.5286,ramp_up
1.413,0.7103,9.9437,0.73,0.05,0.7000,9.7994,7.2208,47.81,11.0263,0.137665,49.5593,3.5400,ramp_up
1.425,0.7185,10.0594,0.47,0.03,0.7053,9.8744,7.2208,47.77,11.1108,0.137894,49.6417,3.5458,ramp_up
1.438,0.7268,10.1750,0.54,0.04,0.7199,10.0787,7.2208,47.81,11.3406,0.138306,49.7900,3.5564,ramp_up
1.454,0.7268,10.1750,0.54,0.04,0.7199,10.0787,7.4358,47.81,11.3406,0.138306,49.7900,3.5564,ramp_up
1.463,0.7350,10.2906,0.85,0.06,0.7248,10.1471,7.4358,47.79,11.5249,0.138611,49.8999,3.5643,ramp_up
1.475,0.7433,10.4062,1.36,0.10,0.7315,10.2411,7.4358,47.79,11.5233,0.139069,50.0647,3.5760,ramp_up
1.488,0.7516,10.5219,1.83,0.13,0.7476,10.4660,7.4358,47.79,11.7764,0.139572,50.2460,3.5890,ramp_up
1.501,0.7598,10.6375,1.83,0.13,0.7476,10.4660,7.4358,47.79,11.7764,0.139572,50.2460,3.5890,ramp_up
1.514,0.7598,10.6375,-0.20,-0.01,0.7529,10.5408,7.4358,47.77,11.8606,0.139603,50.2570,3.5898,ramp_up
1.525,0.7681,10.7531,1.35,0.10,0.7623,10.6717,7.4358,47.81,12.0078,0.139999,50.3998,3.6000,ramp_up
1.538,0.7763,10.8687,0.77,0.06,0.7593,10.6309,7.4358,47.81,11.9619,0.140213,50.4767,3.6055,ramp_up
1.553,0.7846,10.9844,0.77,0.06,0.7593,10.6309,7.7835,47.81,11.9619,0.140213,50.4767,3.6055,ramp_up
1.563,0.7846,10.9844,1.95,0.14,0.7741,10.8370,7.7835,47.77,12.1938,0.140793,50.6854,3.6204,ramp_up
1.575,0.7929,11.1000,3.12,0.22,0.7777,10.8882,7.7835,47.79,12.2515,0.141602,50.9766,3.6412,ramp_up
1.588,0.8011,11.2156,18.82,1.34,0.7716,10.8027,7.7835,47.79,12.1552,0.145416,52.3499,3.7393,ramp_up
1.601,0.8094,11.3313,154.17,11.01,0.8868,12.4148,7.7835,47.85,13.9691,0.175873,63.3142,4.5224,ramp_up
1.613,0.8094,11.3313,154.17,11.01,0.8868,12.4148,7.7835,47.85,13.9691,0.175873,63.3142,4.5224,ramp_up
1.625,0.8176,11.4469,-41.00,-2.93,0.8271,11.5798,7.7835,47.88,13.0296,0.177658,63.9569,4.5684,ramp_up
1.639,0.8259,11.5625,8.04,0.57,0.8176,11.4460,8.1819,47.81,12.8791,0.171936,61.8970,4.4212,ramp_up
1.650,0.8342,11.6781,-8.78,-0.63,0.8227,11.5179,8.1819,47.85,12.9600,0.174942,62.9791,4.4985,ramp_up
1.664,0.8424,11.7937,-8.78,-0.63,0.8227,11.5179,8.1819,47.85,12.9600,0.174942,62.9791,4.4985,ramp_up
1.675,0.8424,11.7937,10.76,0.77,0.8471,11.8594,8.1819,47.83,13.3442,0.174393,62.7814,4.4844,ramp_up
1.688,0.8507,11.9094,-6.02,-0.43,0.8378,11.7287,8.1819,47.85,13.1971,0.173996,62.6385,4.4742,ramp_up
1.700,0.8589,12.0250,0.70,0.05,0.8516,11.9218,8.1819,47.83,13.4145,0.174835,62.9407,4.4958,ramp_up
1.714,0.8672,12.1406,0.70,0.05,0.8516,11.9218,8.1819,47.83,13.4145,0.174835,62.9407,4.4958,ramp_up
1.726,0.8672,12.1406,0.90,0.06,0.8605,12.0476,9.1702,47.79,13.5560,0.174835,62.9407,4.4958,ramp_up
1.738,0.8754,12.2562,0.34,0.02,0.8714,12.1997,9.1702,47.85,13.7271,0.174866,62.9517,4.4965,ramp_up
1.750,0.8837,12.3719,-0.70,-0.05,0.8716,12.2018,9.1702,47.85,13.7295,0.175018,63.0066,4.5005,ramp_up
1.763,0.8920,12.4875,-0.70,-0.05,0.8716,12.2018,9.1702,47.85,13.7295,0.175018,63.0066,4.5005,ramp_up
1.775,0.8920,12.4875,2.58,0.18,0.8808,12.3314,9.1702,47.85,13.8754,0.175629,63.2263,4.5162,ramp_up
1.788,0.9002,12.6031,-0.10,-0.01,0.8912,12.4762,9.1702,47.85,14.0382,0.175598,63.2153,4.5154,ramp_up
1.800,0.9085,12.7188,3.57,0.25,0.9089,12.7247,9.1702,47.83,14.3179,0.176498,63.5394,4.5385,ramp_up
1.814,0.9167,12.8344,1.76,0.13,0.9128,12.7786,9.1702,47.83,14.3785,0.177200,63.7921,4.5566,ramp_up
1.826,0.9167,12.8344,1.76,0.13,0.9128,12.7786,10.7569,47.83,14.3785,0.177200,63.7921,4.5566,ramp_up
1.838,0.9250,12.9500,1.84,0.13,0.9240,12.9357,10.7569,47.83,14.5554,0.177673,63.9624,4.5687,ramp_up
1.850,0.9333,13.0656,10.46,0.75,0.9204,12.8862,10.7569,47.85,14.4996,0.179443,64.5996,4.6143,ramp_up
1.863,0.9415,13.1813,24.26,1.73,0.9328,13.0589,10.7569,47.79,14.6939,0.186096,66.9946,4.7853,ramp_up
1.875,0.9415,13.1813,24.26,1.73,0.9328,13.0589,10.7569,47.79,14.6939,0.186096,66.9946,4.7853,ramp_up
1.888,0.9498,13.2969,43.51,3.11,0.9580,13.4114,10.7569,47.77,15.0906,0.198608,71.4990,5.1071,ramp_up
1.900,0.9580,13.4125,-4.83,-0.35,0.9417,13.1840,10.7569,47.81,14.8347,0.197144,70.9717,5.0694,ramp_up
1.914,0.9663,13.5281,-4.15,-0.30,0.9545,13.3628,11.1441,47.77,15.0359,0.198090,71.3123,5.0937,ramp_up
1.926,0.9746,13.6438,-4.15,-0.30,0.9545,13.3628,11.1441,47.77,15.0359,0.198090,71.3123,5.0937,ramp_up
1.938,0.9746,13.6438,-2.15,-0.15,0.9581,13.4130,11.1441,47.79,15.0924,0.198456,71.4441,5.1031,ramp_up
1.950,0.9828,13.7594,-1.20,-0.09,0.9777,13.6877,11.1441,47.77,15.4014,0.198700,71.5320,5.1094,ramp_up
1.963,0.9911,13.8750,-1.14,-0.08,0.9833,13.7663,11.1441,47.77,15.4899,0.198944,71.6199,5.1157,ramp_up
1.976,0.9993,13.9906,-1.14,-0.08,0.9833,13.7663,11.1441,47.77,15.4899,0.198944,71.6199,5.1157,ramp_up
1.988,0.9993,13.9906,-0.57,-0.04,0.9911,13.8748,11.1441,47.79,15.6120,0.199249,71.7297,5.1236,ramp_up
2.000,1.0076,14.1062,-0.99,-0.07,1.0017,14.0239,11.1441,47.77,15.7797,0.199478,71.8121,5.1294,ramp_up
2.014,1.0158,14.2219,-1.24,-0.09,0.9903,13.8641,12.6074,47.77,15.5999,0.199829,71.9385,5.1385,ramp_up
2.027,1.0241,14.3375,-1.24,-0.09,0.9903,13.8641,12.6074,47.77,15.5999,0.199829,71.9385,5.1385,ramp_up
2.038,1.0241,14.3375,0.10,0.01,1.0162,14.2274,12.6074,47.76,16.0087,0.200241,72.0868,5.1491,ramp_up
2.050,1.0324,14.4531,0.77,0.05,1.0236,14.3306,12.6074,47.77,16.1248,0.200592,72.2131,5.1581,ramp_up
2.063,1.0406,14.5687,-0.77,-0.05,1.0322,14.4501,12.6074,47.76,16.2593,0.200867,72.3120,5.1651,ramp_up
2.076,1.0489,14.6844,-0.77,-0.05,1.0322,14.4501,12.6074,47.76,16.2593,0.200867,72.3120,5.1651,ramp_up
2.088,1.0489,14.6844,0.62,0.04,1.0370,14.5173,12.6074,47.76,16.3349,0.201309,72.4713,5.1765,ramp_up
2.101,1.0571,14.8000,0.22,0.02,1.0497,14.6964,15.1823,47.74,16.5365,0.201553,72.5592,5.1828,ramp_up
2.113,1.0654,14.9156,0.05,0.00,1.0576,14.8070,15.1823,47.76,16.6609,0.201752,72.6306,5.1879,ramp_up
2.127,1.0737,15.0312,0.05,0.00,1.0576,14.8070,15.1823,47.76,16.6609,0.201752,72.6306,5.1879,ramp_up
2.138,1.0737,15.0312,0.10,0.01,1.0631,14.8827,15.1823,47.77,16.7461,0.201965,72.7075,5.1934,ramp_up
2.150,1.0819,15.1469,-1.10,-0.08,1.0689,14.9649,15.1823,47.77,16.8385,0.202209,72.7954,5.1997,ramp_up
2.163,1.0902,15.2625,-0.77,-0.06,1.0816,15.1429,15.1823,47.76,17.0388,0.202423,72.8723,5.2052,ramp_up
2.176,1.0984,15.3781,-0.77,-0.06,1.0816,15.1429,15.1823,47.76,17.0388,0.202423,72.8723,5.2052,ramp_up
2.189,1.0984,15.3781,0.54,0.04,1.0925,15.2953,15.9217,47.76,17.2104,0.202744,72.9877,5.2134,ramp_up
2.200,1.1067,15.4937,0.40,0.03,1.0964,15.3497,15.9217,47.74,17.2715,0.202866,73.0316,5.2165,ramp_up
2.213,1.1150,15.6094,-0.74,-0.05,1.1069,15.4970,15.9217,47.77,17.4373,0.202942,73.0591,5.2185,ramp_up
2.225,1.1232,15.7250,-0.74,-0.05,1.1069,15.4970,15.9217,47.77,17.4373,0.202942,73.0591,5.2185,ramp_up
2.238,1.1232,15.7250,-0.18,-0.01,1.1166,15.6329,15.9217,47.77,17.5902,0.203125,73.1250,5.2232,ramp_up
2.250,1.1315,15.8406,0.70,0.05,1.1248,15.7475,15.9217,47.76,17.7191,0.203354,73.2074,5.2291,ramp_up
2.263,1.1397,15.9563,0.12,0.01,1.1339,15.8751,15.9217,47.74,17.8627,0.203445,73.2404,5.2315,ramp_up
2.276,1.1480,16.0719,0.12,0.01,1.1339,15.8751,15.9217,47.74,17.8627,0.203445,73.2404,5.2315,ramp_up
2.289,1.1480,16.0719,0.74,0.05,1.1354,15.8958,16.2070,47.74,17.8860,0.203613,73.3008,5.2358,ramp_up
2.300,1.1562,16.1875,0.59,0.04,1.1466,16.0526,16.2070,47.77,18.0625,0.203720,73.3392,5.2385,ramp_up
2.313,1.1645,16.3031,0.04,0.00,1.1568,16.1948,16.2070,47.76,18.2224,0.203781,73.3612,5.2401,ramp_up
2.326,1.1728,16.4187,0.04,0.00,1.1568,16.1948,16.2070,47.76,18.2224,0.203781,73.3612,5.2401,ramp_up
2.338,1.1728,16.4187,0.59,0.04,1.1585,16.2195,16.2070,47.76,18.2502,0.203979,73.4326,5.2452,ramp_up
2.350,1.1810,16.5344,0.54,0.04,1.1709,16.3931,16.2070,47.76,18.4455,0.204147,73.4930,5.2495,ramp_up
2.363,1.1893,16.6500,0.32,0.02,1.1771,16.4792,16.2070,47.72,18.5424,0.204269,73.5370,5.2526,ramp_up
2.378,1.1975,16.7656,0.32,0.02,1.1771,16.4792,16.3995,47.72,18.5424,0.204269,73.5370,5.2526,ramp_up
2.388,1.1975,16.7656,-0.52,-0.04,1.1900,16.6596,16.3995,47.76,18.7455,0.204361,73.5699,5.2550,ramp_up
2.400,1.2058,16.8812,0.56,0.04,1.1968,16.7557,16.3995,47.76,18.8536,0.204590,73.6523,5.2609,ramp_up
2.413,1.2141,16.9969,0.66,0.05,1.1996,16.7941,16.3995,47.72,18.8968,0.204697,73.6908,5.2636,ramp_up
2.425,1.2223,17.1125,0.66,0.05,1.1996,16.7941,16.3995,47.72,18.8968,0.204697,73.6908,5.2636,ramp_up
2.438,1.2223,17.1125,-0.25,-0.02,1.2119,16.9663,16.3995,47.72,19.0905,0.204712,73.6963,5.2640,ramp_up
2.450,1.2306,17.2281,-0.37,-0.03,1.2246,17.1448,16.3995,47.77,19.2914,0.204788,73.7238,5.2660,ramp_up
2.463,1.2388,17.3438,0.92,0.07,1.2372,17.3206,16.4873,47.74,19.4892,0.205002,73.8007,5.2715,ramp_up
2.475,1.2471,17.4594,-0.28,-0.02,1.2436,17.4104,16.4873,47.74,19.5903,0.205093,73.8336,5.2738,ramp_up
2.489,1.2554,17.5750,-0.28,-0.02,1.2436,17.4104,16.4873,47.74,19.5903,0.205093,73.8336,5.2738,ramp_up
2.500,1.2554,17.5750,0.04,0.00,1.2589,17.6253,16.4873,47.77,19.8320,0.205231,73.8831,5.2774,ramp_up
2.513,1.2636,17.6906,0.20,0.01,1.2567,17.5940,16.4873,47.74,19.7969,0.205383,73.9380,5.2813,ramp_up
2.525,1.2719,17.8063,0.07,0.01,1.2570,17.5979,16.4873,47.72,19.8012,0.205475,73.9709,5.2836,ramp_up
2.538,1.2801,17.9219,0.07,0.01,1.2570,17.5979,16.4873,47.72,19.8012,0.205475,73.9709,5.2836,ramp_up
